,Actual Values,Lasso Predicted Values,Random Forest Predicted Values,Linear Regression Predicted Values,Lasso Absolute Error,Random Forest Absolute Error,Linear Regression Absolute Error,Lasso Accuracy (%),Random Forest Accuracy (%),Linear Regression Accuracy (%)
81,23331.84765625,21247.948513599193,22273.9156640625,21487.601045516018,2083.8991426508073,1057.9319921874994,1844.2466107339824,91.06843498486248,95.46571704147011,92.0955826649247
82,17233.474609375,16875.846990798847,17119.300390625,17194.047012638555,357.6276185761526,114.17421874999854,39.427596736444684,97.92480839365032,99.33748578659879,99.77121504728363
83,21085.876953125,26771.149706255484,20722.63765625,27030.83229202473,5685.2727531304845,363.2392968749991,5944.95533889973,73.03753234561151,98.27733369741985,71.80598486790151
84,24327.642578125,23685.67012994208,23975.33412109375,23755.46874949436,641.9724481829217,352.3084570312494,572.173828630639,97.36113992088912,98.55181834450315,97.6480506617393
85,26965.87890625,23729.667038113927,27552.07796875,23895.32088275625,3236.2118681360735,586.1990624999999,3070.5580234937515,87.99886375153156,97.82614516464311,88.61317283902036
86,19051.41796875,18340.105126043618,19241.95365234375,18451.51923386828,711.3128427063821,190.53568359374913,599.8987348817209,96.26635222704606,98.99988712700396,96.85115965716707
87,20569.919921875,18508.167137746073,20127.70251953125,18506.758808246897,2061.7527841289266,442.217402343751,2063.1611136281026,89.97685556404932,97.85017440989901,89.97000901576655
88,38469.09375,35077.581230863245,37631.4835546875,34543.21606143059,3391.512519136755,837.6101953125035,3925.8776885694097,91.18379928267285,97.82264120710536,89.79472270887742
89,51938.5546875,45013.93107962625,51287.599921875,45395.46411453972,6924.623607873749,650.9547656249997,6543.090572960282,86.66766210662328,98.74668294190776,87.40224749739716
90,42240.1171875,41161.12829979329,42668.4065625,41380.19468345051,1078.9888877067133,428.2893750000003,859.922504049493,97.44558263672144,98.98606016385119,97.96420426526664
91,16711.546875,20480.95323263224,16312.267275390624,20957.11259525849,3769.4063576322405,399.2795996093755,4245.565720258492,77.4443001247768,97.6107561879464,74.59501653548459
92,65446.97265625,73501.46402325104,69336.12546875,74422.8068894729,8054.491367001043,3889.152812500004,8975.834233222893,87.69310322525382,94.0575512439251,86.28533319582701
93,27249.58984375,28402.233620468887,26821.062890625,28556.621421365406,1152.6437767188872,428.52695312500146,1307.0315776154057,95.77005091332316,98.42740035507988,95.20348164831117
94,28033.5625,22212.398748618078,27548.87791015625,21737.7313235409,5821.163751381922,484.68458984374956,6295.831176459102,79.23501962555804,98.27105602492102,77.54180840747907
